id,key,value,type
1452527260,street,Keefer Street,stree
1452527260,unit,100,uni
1452527260,amenity,cafe,regular
1452527260,cuisine,Hong Kong Style Cafe,regular
1452527260,name,Gold Stone Bakery & Restaurant,regular
1452527260,opening_hours,Mo-Su 07:30-20:00,regular
1452527260,phone,6046889328,regular
1452596620,city,Vancouver,cit
1452596620,housenumber,178,housenumbe
1452596620,province,BC,provinc
1452596620,street,Keefer Street,stree
1452596620,name,Streamland Bakery,regular
1452596620,shop,bakery,regular
1452610104,amenity,restaurant,regular
1452610104,name,Floata Seafood Restaurant,regular
1452610104,opening_hours,Mo-Su 07:30-22:00,regular
1452610104,phone,6046020368,regular
1452610104,website,www.floata.com,regular
1468619998,access,no,regular
1468619998,barrier,gate,regular
1468840981,name,New Fruit King Produce,regular
1468840981,shop,greengrocer,regular
1475470505,name,Jan's Hair Salon,regular
1475470505,shop,hairdresser,regular
1475470505,phone,+1 604-321-8938,regular
1475470505,source,surway,regular
1475470505,city,Vancouver,cit
1475470505,street,Victoria Drive,stree
1475470505,designation,Hair salon and barbershop,regular
1475470505,postcode,V5P 3Y9,postcod
1475470505,opening_hours,Mo-Fr 09:30-18:00; Sa 10:00-17:00; Su off,regular
1475470505,housenumber,7101,housenumbe
1480360807,name,Helen Grocery,regular
1480360807,shop,convenience,regular
1480360807,source,"http://maps.google.ca/maps/place?oe=utf-8&rls=org.mozilla:en-US:official&client=firefox-a&um=1&ie=UTF-8&q=helen%27s+grocery+yew+st&fb=1&gl=ca&hq=helen%27s+grocery+yew+st&hnear=0x548673f143a94fb3:0xbb9196ea9b81f38b,Vancouver,+BC&cid=9038402952791108819",regular
1480360807,street,Yew Street,stree
1480360807,postcode,V6K 3G6,postcod
1480360807,housenumber,2143,housenumbe
1480465150,name,Starbucks,regular
1480465150,wifi,free,regular
1480465150,amenity,cafe,regular
1480465150,cuisine,coffee_shop,regular
1486470286,name,Studio 13 Fine Art,regular
1486470286,shop,art,regular
1486470286,street,Railspur Alley,stree
1486470286,housenumber,1315,housenumbe
1486470349,name,Ladryna Design,regular
1486470349,shop,art,regular
1486470349,street,Railspur Alley,stree
1486470349,housenumber,1321,housenumbe
1486470361,name,Peter Kiss Gallery,regular
1486470361,shop,art,regular
1486470361,website,www.peterkiss.com,regular
1486470361,street,Railspur Alley,stree
1486470361,housenumber,1327,housenumbe
1486470553,name,Dalbergia Wood + Fine Objects,regular
1486470553,shop,art,regular
1486470553,street,Railspur Alley,stree
1486470553,housenumber,1333,housenumbe
1486471132,name,Artisan Sake Maker,regular
1486471132,shop,alcohol,regular
1486471132,phone,6046857253,regular
1486471132,website,www.osake.ca,regular
1486471132,street,Railspur Alley,stree
1486471132,opening_hours,Mo-Su 11:30-18:00,regular
1486471132,housenumber,1339,housenumbe
1488815788,building,entrance,regular
1488815788,housenumber,3479,housenumbe
1488815804,barrier,gate,regular
1488868656,housenumber,1737,housenumbe
1488868656,street,Fir Street,stree
1488868656,name,Westbridge Fine Art Auction House,regular
1488868656,opening_hours,We-Sa 11:00-17:00,regular
1488868656,shop,art,regular
1488868656,website,www.artstats.com,regular
1488872211,name,Room 8,regular
1488872211,shop,furniture,regular
1488872666,name,LivingSpace,regular
1488872666,shop,furniture,regular
1488872666,street,West 1st Avenue,stree
1488872666,housenumber,1706,housenumbe
1488874345,name,Café Terra,regular
1488874345,amenity,cafe,regular
1488874345,street,West 2nd Avenue,stree
1488874345,housenumber,1777,housenumbe
1490612795,name,Ten Thousand Villages,regular
1490612795,shop,gift,regular
1490613712,name,Eclectic Finds,regular
1490613712,shop,gift,regular
1490613712,street,Duranleau Street,stree
1490613712,housenumber,1654,housenumbe
1490614169,name,The Hang Out Place,regular
1490614169,shop,furniture,regular
1490614169,website,www.thehangoutplace.com,regular
1490614169,street,Duranleau Street,stree
1490614169,housenumber,1652,housenumbe
1490614313,housenumber,1648,housenumbe
1490614313,street,Duranleau Street,stree
1490614313,name,Make,regular
1490614313,shop,clothes,regular
1490615580,name,Michael Dean Design,regular
1490615580,shop,jewelry,regular
1490615580,street,Boatlift Lane,stree
1490615580,housenumber,1808,housenumbe
1490617287,name,Roton Marine Electronics,regular
1490617287,shop,hardware,regular
1490617287,street,Duranleau Street,stree
1490617287,housenumber,1628,housenumbe
1490627322,name,Cooper Boating,regular
1490627322,shop,boat,regular
1490627322,street,Mast Tower Road,stree
1490627322,housenumber,1815,housenumbe
1490628397,name,Blackfish Marine,regular
1490628397,shop,boat,regular
1490628397,website,www.blackfishmarine.com,regular
1490628397,street,Maritime Mews,stree
1490628397,housenumber,1815,housenumbe
1491136504,name,Red Robin,regular
1491136504,amenity,restaurant,regular
1491136504,cuisine,burger,regular
1491136513,name,Caliburger,regular
1491136513,amenity,restaurant,regular
1491136513,cuisine,burger,regular
1491136513,city,Vancouver,cit
1491136513,street,Thurlow Street,stree
1491136513,housenumber,830,housenumbe
1491788833,name,Fraser Yacht Sales Ltd,regular
1491788833,shop,boat,regular
1491788833,phone,6047343344,regular
1491788833,website,www.fraseryachtsales.com,regular
1491788833,street,Maritime Mews,stree
1491788833,housenumber,1818,housenumbe
1491790722,name,Blue Pacific Yacht Charters,regular
1491790722,shop,boat,regular
1491790722,street,Foreshore Walk,stree
1491790722,housenumber,1519,housenumbe
1491791233,name,Bonnie Lee Charters,regular
1491791233,phone,6042907447,regular
1491791233,amenity,boat_rental,regular
1491791233,website,www.bonnielee.com,regular
1491791233,street,Duranleau Street,stree
1491791233,housenumber,104 1676,housenumbe
1491791496,name,Specialty Yachts,regular
1491791496,shop,boat,regular
1491791496,website,www.specialtyyachts.com,regular
1491813194,name,Mount Seymour Yacht Sales,regular
1491813194,shop,boat,regular
1491813194,phone,6046852898,regular
1491813194,street,Duranleau Street,stree
1491813194,housenumber,1666,housenumbe
1491816076,name,Ecomarine Ocean Kayak Centre,regular
1491816076,shop,boat,regular
1491816076,phone,6046897575,regular
1491816076,website,ecomarine.com,regular
1491816076,street,Duranleau Street,stree
1491816076,opening_hours,Mo-Su 10:00-18:00,regular
1491816076,housenumber,1668,housenumbe
1491820974,amenity,boat_rental,regular
1491820974,name,Vancouver Boat Rentals,regular
1491820974,phone,604.428.2628,regular
1492921461,name,High Point Beer Wine Spirits,regular
1492921461,shop,alcohol,regular
1492921461,email,info@highpointbws.com,regular
1492921461,phone,604 638 1632,regular
1492921461,website,http://highpointbws.com/,regular
1492921461,city,Vancouver,cit
1492921461,street,East Hastings Street,stree
1492921461,postcode,V5K1Z8,postcod
1492921461,province,British Columbia,provinc
1492921461,email,info@highpointbws.com,emai
1492921461,phone,604 638 1632,phon
1492921461,drive_through,no,regular
1492921461,opening_hours,Mo-Su 09:00-23:00,regular
1492921461,website,http://highpointbws.com/,websit
1492921461,housenumber,2769,housenumbe
1492923916,name,Starbucks,regular
1492923916,amenity,cafe,regular
1492923916,street,East Hastings Street,stree
1492923916,drive_through,yes,regular
1492923916,housenumber,2795,housenumbe
1492926905,name,Shoppers Drug Mart,regular
1492926905,amenity,pharmacy,regular
1492926905,street,East Hastings Street,stree
1492926905,opening_hours,Mo-Su 08:00-24:00,regular
1492926905,housenumber,2748,housenumbe
1492929399,name,Slocan Family Restaurant,regular
1492929399,amenity,restaurant,regular
1492929399,street,East Hastings Street,stree
1492929399,opening_hours,Mo-sa 5:30-22;su 5:30-21,regular
1492929399,housenumber,2715,housenumbe
1493002179,name,Starbucks,regular
1493002179,amenity,cafe,regular
1493002179,opening_hours,Mo-Fr 05:30-22:00; Sa 06:00-22:00; Su 06:00-21:00,regular
1493002186,name,Starbucks,regular
1493002186,amenity,cafe,regular
1493002202,name,Triple-O's,regular
1493002202,amenity,restaurant,regular
1493002202,city,Vancouver,cit
1493002202,street,Cornwall Avenue,stree
1493002202,housenumber,1881,housenumbe
1493590016,name,Kimprints,regular
1493590016,shop,gift,regular
1493590016,street,Powell Street,stree
1493590016,housenumber,41,housenumbe
1493591696,name,Sitar,regular
1493591696,phone,+1 604 687 0049,regular
1493591696,amenity,restaurant,regular
1493591696,cuisine,indian,regular
1493591696,street,Powell Street,stree
1493591696,housenumber,8,housenumbe
1493594107,name,Cork And Fin,regular
1493594107,amenity,pub,regular
1493594107,street,Carrall Street,stree
1493594107,housenumber,221,housenumbe
1493600856,name,Boneta,regular
1493600856,amenity,restaurant,regular
1493603502,name,Après-midi,regular
1493603502,phone,6045687887,regular
1493603502,amenity,cafe,regular
1493603502,website,www.apresmiditea.com,regular
1493606901,name,Haven,regular
1493606901,shop,clothes,regular
1493606901,website,www.havenshop.ca,regular
1493606901,street,Gaoler's Mews,stree
1493606901,housenumber,7,housenumbe
1493611790,name,Vera's Burger Shack,regular
1493611790,phone,+1 604 568 5850,regular
1493611790,amenity,fast_food,regular
1493611790,website,http://www.verasburgershack.com,regular
1493611790,street,Carrall Street,stree
1493611790,postcode,V6B 2J2,postcod
1493611790,opening_hours,"Mo-Th, Su 11:00-21:00; Fr, Sa 11:00-22:00",regular
1493611790,housenumber,213,housenumbe
1493615632,name,Sharks & Hammers,regular
1493615632,shop,clothes,regular
1493615632,street,Alexander Street,stree
1493615632,opening_hours,Mo-Su 11:00-19:00,regular
1493615632,housenumber,54,housenumbe
1493617637,name,Incendio,regular
1493617637,amenity,restaurant,regular
1493617637,street,Columbia Street,stree
1493617637,housenumber,103,housenumbe
1493619259,name,Sea Monster Sushi,regular
1493619259,amenity,restaurant,regular
1493619259,wheelchair,no,regular
1493619259,street,Powell Street,stree
1493619259,housenumber,55,housenumbe
1493620404,name,Vancouver Tribe,regular
1493620404,shop,clothes,regular
1493620404,street,Powell Street,stree
1493620404,housenumber,49,housenumbe
1495025106,city,Vancouver,cit
1495025106,housenumber,222,housenumbe
1495025106,province,BC,provinc
1495025106,street,Main Street,stree
1495025106,amenity,courthouse,regular
1495025106,name,Provincial Court Of BC - Vancouver Criminal Court,regular
1495025127,amenity,fire_station,regular
1495025127,name,VFRS Hall #2 (Downtown Eastside),regular
1495025127,operator,Vancouver Fire and Rescue Service,regular
1497978887,natural,tree,regular
1497978887,leaf_type,broadleaved,regular
1497978921,natural,tree,regular
1497978921,leaf_type,broadleaved,regular
1497978929,natural,tree,regular
1497978929,leaf_type,broadleaved,regular
1497978934,natural,tree,regular
1497978934,leaf_type,broadleaved,regular
1497978937,natural,tree,regular
1497978937,leaf_type,broadleaved,regular
1497978941,natural,tree,regular
1497978941,leaf_type,broadleaved,regular
1497978943,natural,tree,regular
1497978943,leaf_type,broadleaved,regular
1498234902,city,Vancouver,cit
1498234902,housenumber,709,housenumbe
1498234902,street,Southwest Marine Drive,stree
1498234902,amenity,fuel,regular
1498234902,brand,Husky,regular
1498234902,phone,(604) 327-7188,phon
1498234902,octane_87,yes,octane_8
1498234902,octane_89,yes,octane_8
1498234902,octane_91,yes,octane_9
1498234902,name,Husky,regular
1498234902,operator,Husky,regular
1498234902,website,http://www.myhusky.ca/,regular
1499626801,name,Fujiya,regular
1499626801,shop,supermarket,regular
1499626801,cuisine,japanese,regular
1500542826,name,Champlain Heights,regular
1500542826,is_in,"Vancouver, BC",regular
1500542826,place,suburb,regular
1500542826,source,toporama,regular
1500878425,highway,crossing,regular
1500878425,crossing,traffic_signals,regular
1500878428,highway,crossing,regular
1500878428,crossing,traffic_signals,regular
1502292359,note,the bright spots are artifacts on bing,regular
1502292359,source,Bing,regular
1502292377,note,the bright spots are artifacts on bing,regular
1502292377,source,Bing,regular
1502292393,note,the bright spots are artifacts on bing,regular
1502292393,source,Bing,regular
1502585717,fee,yes,regular
1502585717,amenity,parking,regular
1502585717,parking,multi-storey,regular
1502585720,name,Carnegie Community Centre,regular
1502585720,amenity,community_centre,regular
1502585720,street,Main Street,stree
1502585720,housenumber,401,housenumbe
1504559495,name,Costco Food Court,regular
1504559495,amenity,food_court,regular
1504559495,wheelchair,yes,regular
1509346116,amenity,toilets,regular
1511315885,name,Canada Post Helipad,regular
1511315885,aeroway,helipad,regular
1511315885,city,Vancouver,cit
1515880311,name,Lonsdale Quay bus loop (ICBC building above),regular
1515880311,amenity,bus_station,regular
1515880311,wheelchair,yes,regular
1520230735,railway,subway_entrance,regular
1520230792,entrance,yes,regular
1520282386,entrance,yes,regular
1525641846,name,Kingsway Honda,regular
1525641846,shop,car,regular
1525641846,brand,Honda,regular
1525641846,building,yes,regular
1525641852,name,Speedy Glass,regular
1525641852,shop,car_repair,regular
1525641872,atm,yes,regular
1525641872,amenity,bank,regular
1543794987,crossing,traffic_signals,regular
1543794987,highway,traffic_signals,regular
1543795001,highway,traffic_signals,regular
1543795048,source,Bing,regular
1558585789,building,yes,regular
1558585789,housenumber,600,housenumbe
1563343414,barrier,block,regular
1563772191,highway,turning_circle,regular
1564029511,highway,turning_circle,regular
1564029609,highway,turning_circle,regular
1564470168,highway,turning_circle,regular
1568050789,city,North Vancouver,cit
1568050789,street,Whitchurch Street,stree
1568050789,postcode,V7L2A4,postcod
1568050789,housenumber,854,housenumbe
1568050790,city,North Vancouver,cit
1568050790,street,Whitchurch Street,stree
1568050790,postcode,V7L2A4,postcod
1568050790,housenumber,840,housenumbe
1568050793,city,North Vancouver,cit
1568050793,street,Whitchurch Street,stree
1568050793,postcode,V7L2A4,postcod
1568050793,housenumber,890,housenumbe
